,loss,acc
115,15.88892726760974,0.0
116,15.894795513839172,0.0
117,15.89714814604615,0.0
118,15.895949370569463,0.0
119,15.886493943578047,0.0
120,15.902709926632669,0.0
121,15.894171824558176,0.0
122,15.893069013417197,0.0
123,15.886762660184353,0.0
124,15.893987957522166,0.0
125,15.8836372636205,0.0
126,15.898959571509053,0.0
127,15.889941977082396,0.0
128,15.896162307519706,0.0
129,15.889126208188722,0.0
130,15.904284051853976,0.0
131,15.900596618652344,0.0
132,15.894240729242778,0.0
133,15.899155362904501,0.0
134,15.891345916034506,0.0
135,15.892565047998222,0.0
136,15.885969642254945,0.0
137,15.892418422287317,0.0
138,15.893005364232783,0.0
139,15.888191614219611,0.0
140,15.89491733029592,0.0
141,15.893828213643685,0.0
142,15.89888427926482,0.0
143,15.890621343104959,0.0
144,15.89426870826337,0.0
145,15.890296695901336,0.0
146,15.896968704333409,0.0
147,15.896563049700621,0.0
148,15.89020046398794,0.0
149,15.895272330414477,0.0
150,15.887991274003502,0.0
151,15.891482380654315,0.0
152,15.886151334364637,0.0
153,15.895575482210667,0.0
154,15.900005868870577,0.0
155,15.891894951141138,0.0
156,15.891380117951536,0.0
157,15.890831864995064,0.0
158,15.900305555878782,0.0
159,15.892361332186692,0.0
160,-inf,0.0
161,15.894476561237582,0.0
162,15.893017117068064,0.0
163,15.898200968186632,0.0
164,15.897114788027976,0.0
165,15.88504411848329,0.0
166,15.886732657178701,0.0
167,15.900964983933264,0.0
168,15.893865962680295,0.0
169,15.890733368962788,0.0
170,15.893490221860597,0.0
171,15.894718355412106,0.0
172,15.89814803583159,0.0
173,15.896118685495939,0.0
174,15.904051492540098,0.0
175,15.892918847447676,0.0
176,15.897250902738502,0.0
177,15.896920135552934,0.0
178,15.891456850998694,0.0
179,15.900687547038785,0.0
180,15.891967190255365,0.0
181,15.888483898245173,0.0
182,15.896258114053191,0.0
183,15.889671270795864,0.0
184,15.895105828484185,0.0
185,15.896718388838734,0.0
186,15.893419217720306,0.0
187,15.897544757925349,0.0
188,15.892221601746924,0.0
189,15.900317692928176,0.0
190,15.900679492264343,0.0
191,15.90260122148253,0.0
192,15.887120960427703,0.0
193,15.893767885166964,0.0
194,15.891364372033866,0.0
195,15.89396492525828,0.0
196,15.903699717075705,0.0
197,15.896583742374997,0.0
198,15.905681911989939,0.0
199,15.894132188755831,0.0
