,loss,acc
0,0.0706444672876701,0.972059438554503
1,0.00725892278040833,0.997096802690904
2,0.0070628156896392486,0.9974671079100464
3,0.004811202584625148,0.9981439954085316
4,0.0038839812851561195,0.9985136917169145
5,0.0033815351361743836,0.9986947234585989
6,0.004511930890173631,0.9983720693656867
7,0.0034102925895914274,0.9987281603778867
8,0.0030485918917508943,0.9988326477489883
9,0.0027212635517663074,0.9989877278856236
10,0.0024429742714202553,0.9990832531194893
11,0.0024787623819680685,0.9990564095888207
12,0.0025545674750561283,0.999046814527443
13,0.0020615939185334867,0.9992724219672113
14,0.002207026444836151,0.9992074005895382
15,0.0016712142461734964,0.9993706658589754
16,0.0019052255278530282,0.9993266133095721
17,0.00181065913789785,0.9993261776382117
18,0.0019634010337448928,0.9993035621780286
19,0.0024314780379126265,0.9991396211034103
20,0.001861139003496463,0.9993468943259699
21,0.0018812946453037264,0.9992764888049888
22,0.0013826399893548487,0.9994737981892318
23,0.0014062911611663431,0.9994376014462478
24,0.0016629191955322025,0.9993966088878165
25,0.0013958703012125259,0.9994592718083224
26,0.0012958896092621595,0.9995023638224431
27,0.0012976801473682533,0.9995534162727191
28,0.0016379190689261012,0.9993863105773926
29,0.0010854549205145069,0.9995825290679932
30,0.001509374613214532,0.9994233100534343
31,0.001542379509275712,0.9994693865878976
32,0.0010771452224806702,0.9995903522848225
33,0.0014173997546840969,0.9994883005567592
34,0.001208871758895551,0.9995632154478443
35,0.0008302481788279247,0.9996614181738106
36,0.001113386002596193,0.9995862785860788
37,0.00131055086067201,0.9995184133378722
38,0.0009944695219725854,0.999617022576092
39,0.001014075531555581,0.9996081736448
40,0.0009630598326124881,0.9996125989680668
41,0.0007476388299234694,0.999693217037393
42,0.0009152080615389449,0.9996300309682064
43,0.0009422878856836021,0.9996548230699498
44,0.0009542642246677185,0.9996178990645375
45,0.000883970203497045,0.9996466036323163
46,0.0009781899936321331,0.9996183896236283
47,0.000848111742814306,0.9996465144397544
48,0.0007938841160381776,0.9996917813801937
49,0.0009420381396424306,0.9996385831627057
50,0.0011611369584197942,0.9995859235310726
51,0.000732913438068274,0.999710914899977
52,0.0011859249782986377,0.9996031651393973
53,0.0006980733622892311,0.9997152253020581
54,0.000918760002618354,0.9996566137821554
55,0.00090533460658119,0.9996394133396286
