,model_name,threshold,image_name,distance
19,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0476.jpg,0.03244343867832662
20,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0763.jpg,0.050995831551457
21,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0067.jpg,
22,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0771.jpg,0.04406815709607977
23,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0714.jpg,
24,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0106.jpg,0.03318989354028652
25,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0440.jpg,0.04398539431274788
26,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0468.jpg,0.06475410871859505
27,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0321.jpg,0.29312278564018396
28,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0688.jpg,0.07576811271145445
29,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0049.jpg,0.032030472316873476
30,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0010.jpg,0.035086917355812486
31,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0061.jpg,0.7437948869401786
32,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0666.jpg,
33,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0323.jpg,0.558875571173649
34,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0058.jpg,
35,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0429.jpg,0.03656559964862134
36,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0624.jpg,0.009661416610115233
37,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0213.jpg,
38,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0487.jpg,0.026693154275661837
39,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0021.jpg,
40,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0644.jpg,
41,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0647.jpg,0.05598909016731828
42,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0150.jpg,0.03228376261274445
43,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0621.jpg,0.037132073931250974
44,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0594.jpg,0.03451237986679752
45,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0175.jpg,0.05071140523890361
46,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0110.jpg,0.021238288915401988
47,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0491.jpg,0.15581219178161293
48,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0669.jpg,
49,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0381.jpg,0.02993968189629104
50,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0577.jpg,0.3107946149697738
51,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0584.jpg,0.10204540906710885
52,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0062.jpg,
53,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0733.jpg,0.12996568629450028
54,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0684.jpg,
55,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0336.jpg,0.02630943040617858
56,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0480.jpg,0.045653691814731806
57,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0304.jpg,
58,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0378.jpg,0.03408474032708117
59,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0059.jpg,
60,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0083.jpg,0.1384090075532903
61,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0191.jpg,0.11770872768378428
62,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0037.jpg,0.022910411412781977
63,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0377.jpg,0.016748409276073684
64,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0617.jpg,18.141091556210245
65,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0527.jpg,
66,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0071.jpg,0.03901360235814593
67,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0043.jpg,
68,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0018.jpg,0.08340878455907728
69,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0585.jpg,0.19266671215561407
70,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0687.jpg,0.30416741267052
71,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0540.jpg,0.04786908927317101
72,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0001.jpg,0.07933382320330297
73,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0174.jpg,0.03437556544971899
74,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0103.jpg,0.07791477191559923
75,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0076.jpg,0.4574827783100414
76,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0450.jpg,0.14572128033172962
77,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0729.jpg,0.029467219037142833
78,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0068.jpg,0.046004094044427866
79,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0183.jpg,0.07555195025786647
80,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0550.jpg,0.30564917344770515
81,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0672.jpg,0.16644478988201541
82,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0710.jpg,0.011825011740110617
83,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0134.jpg,0.043849609085954075
84,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0578.jpg,0.014163215737458925
85,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0675.jpg,0.41769838494679884
86,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0374.jpg,0.061685589535896077
87,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0086.jpg,0.08153292467543757
88,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0749.jpg,0.31970169541595506
89,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0258.jpg,0.17881811240259593
90,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0087.jpg,0.16112549848084498
91,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0431.jpg,0.018271668410469826
92,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0015.jpg,0.010561714154725045
93,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0460.jpg,0.322598816421089
94,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0626.jpg,
95,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0535.jpg,0.16121589811595313
96,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0187.jpg,0.06499672803890418
97,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0094.jpg,0.084081947794424
98,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0141.jpg,0.05091597267150968
99,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0372.jpg,0.2307048283580695
100,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0605.jpg,
101,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0620.jpg,11.988545547403922
102,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0052.jpg,0.0332318971413938
103,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0609.jpg,0.019489727382395832
104,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0063.jpg,1.1351428888638766
105,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0281.jpg,0.0634813846659859
106,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0517.jpg,0.23471016300306397
107,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0648.jpg,0.1294178399484118
108,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0113.jpg,0.05129736577990548
109,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0398.jpg,0.05118716973615968
110,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0559.jpg,
111,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0456.jpg,0.1574940055469708
112,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0735.jpg,0.13213229360915124
113,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0441.jpg,0.027743141328869157
114,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0463.jpg,0.09057145232747227
115,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0453.jpg,0.019098698611097264
116,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0599.jpg,0.20462000827732724
117,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0764.jpg,
118,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0078.jpg,0.027504471224076035
119,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0619.jpg,0.562135317578253
120,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0182.jpg,0.05636022443960971
121,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0282.jpg,
122,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0493.jpg,0.023487511148213895
123,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0747.jpg,
124,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0120.jpg,0.023919175325028758
125,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0523.jpg,0.22832187320823003
126,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0430.jpg,0.059546474547572836
127,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0070.jpg,0.08300805344623156
128,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0689.jpg,4.214608634371989
129,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0554.jpg,0.3049006405428038
130,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0036.jpg,0.0874288126518644
131,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0354.jpg,0.03634127009001559
132,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0189.jpg,0.04238220853809915
133,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0768.jpg,0.0802123915066955
134,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0717.jpg,0.11148980288006738
135,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0494.jpg,0.02871758629420687
136,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0121.jpg,0.02363562247453626
137,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0084.jpg,0.11489931662626182
138,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0396.jpg,0.012369229691575128
139,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.1,0370.jpg,0.022488388334253945
140,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0766.jpg,0.2224803679267119
141,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0485.jpg,0.07080482133248651
142,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0674.jpg,0.04385725865705673
143,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0417.jpg,0.036238359295570635
144,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0136.jpg,0.032653477578787796
145,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0570.jpg,
146,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0119.jpg,0.03962953950182475
147,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0595.jpg,0.39591074955016997
148,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0758.jpg,0.23259111942987407
149,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0479.jpg,0.034460498631915894
150,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0330.jpg,
151,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0379.jpg,
152,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0443.jpg,0.14933572671274054
153,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0025.jpg,0.01028375947642201
154,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0678.jpg,0.03321658846262368
155,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0547.jpg,0.10589290558855376
156,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0122.jpg,0.044110358786833184
157,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0465.jpg,
158,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0163.jpg,0.0368582277767358
159,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0476.jpg,0.03254434566187136
160,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0763.jpg,0.05194990737734104
161,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0067.jpg,
162,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0771.jpg,0.045095532493618265
163,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0714.jpg,
164,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0106.jpg,0.031060567209931465
165,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0440.jpg,0.04480490696193335
166,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0468.jpg,0.0654667841668458
167,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0321.jpg,0.2986049851951024
168,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0688.jpg,0.07554811987586822
169,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0049.jpg,0.033073476375983346
170,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0010.jpg,0.03184123324829679
171,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0061.jpg,0.7747176245208703
172,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0666.jpg,
173,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0323.jpg,0.5577854547365939
174,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0058.jpg,
175,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0429.jpg,0.035659479095474574
176,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0624.jpg,0.006013156669298777
177,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0213.jpg,
178,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0487.jpg,0.026429182160866854
179,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0021.jpg,
180,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0644.jpg,
181,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0647.jpg,0.05603181936801321
182,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0150.jpg,0.032446078039004386
183,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0621.jpg,0.03678545914681534
184,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0594.jpg,0.034732457697764306
185,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0175.jpg,0.05157374603767857
186,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0110.jpg,0.02139473610483885
187,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0491.jpg,0.15471790954917014
188,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0669.jpg,
189,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0381.jpg,0.030302436888526435
190,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0577.jpg,0.30982124339688905
191,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0584.jpg,0.10256494404976085
192,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0062.jpg,
193,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0733.jpg,0.12636295324606792
194,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0684.jpg,
195,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0336.jpg,0.026672958487886114
196,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0480.jpg,0.04539393802366895
197,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0304.jpg,
198,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0378.jpg,0.034103445007935176
199,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0059.jpg,
200,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0083.jpg,0.14085901906438114
201,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0191.jpg,0.11762122940536951
202,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0037.jpg,0.020941820935775214
203,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0377.jpg,0.017034433385438176
204,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0617.jpg,18.150170368658237
205,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0527.jpg,
206,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0071.jpg,0.039555414127049236
207,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0043.jpg,
208,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0018.jpg,0.07937210872676273
209,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0585.jpg,0.19338938433747946
210,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0687.jpg,
211,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0540.jpg,0.04815550527270307
212,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0001.jpg,0.07867509061662402
213,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0174.jpg,0.0344710437370026
214,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0103.jpg,0.07721709133722184
215,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0076.jpg,0.4258330899198164
216,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0450.jpg,0.13646734986097356
217,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0729.jpg,0.030507663720991705
218,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0068.jpg,0.04542048228410716
219,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0183.jpg,0.07591118741439523
220,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0550.jpg,0.3066193682893166
221,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0672.jpg,0.1681572912930289
222,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0710.jpg,0.011943456448190533
223,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0134.jpg,0.045249780403420835
224,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0578.jpg,0.013480967964782943
225,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0675.jpg,0.4229802458134858
226,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0374.jpg,0.06195190551034439
227,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0086.jpg,0.079754843576695
228,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0749.jpg,0.35615688159625963
229,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0258.jpg,0.17412111350156667
230,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0087.jpg,0.15771522978092797
231,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0431.jpg,0.018053070477313624
232,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0015.jpg,0.010717984109998503
233,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0460.jpg,0.321324249832724
234,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0626.jpg,
235,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0535.jpg,0.15776037872322535
236,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0187.jpg,0.0640281112139556
237,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0094.jpg,0.08199278183309712
238,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0141.jpg,0.05126314875104065
239,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0372.jpg,0.2330299049922908
240,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0605.jpg,
241,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0620.jpg,11.980592997454028
242,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0052.jpg,0.033593785868231356
243,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0609.jpg,0.020205612906477242
244,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0063.jpg,
245,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0281.jpg,0.06552113356344115
246,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0517.jpg,0.2353901535593823
247,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0648.jpg,0.12800451737848947
248,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0113.jpg,0.05110824625491877
249,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0398.jpg,0.051361408312874314
250,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0559.jpg,
251,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0456.jpg,0.15604051098859653
252,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0735.jpg,0.1304626149138298
253,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0441.jpg,0.026111266494546884
254,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0463.jpg,0.09190146580742456
255,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0453.jpg,0.018768122118410457
256,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0599.jpg,0.2067008786038488
257,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0764.jpg,
258,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0078.jpg,0.028267075646005637
259,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0619.jpg,0.5631786659030396
260,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0182.jpg,0.057216753206035406
261,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0282.jpg,
262,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0493.jpg,0.023095065780464507
263,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0747.jpg,
264,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0120.jpg,0.030996598797069792
265,0FCMN32rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0523.jpg,0.22885161327593476
