,model_name,threshold,image_name,distance
164,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0106.jpg,0.10751443795981044
165,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0440.jpg,0.10795340748871717
166,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0468.jpg,0.09098199408255
167,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0321.jpg,0.14100194054499354
168,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0688.jpg,0.1691618630176877
169,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0049.jpg,0.0789342536108765
170,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0010.jpg,4.462206558680585
171,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0061.jpg,0.7705875038238598
172,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0666.jpg,
173,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0323.jpg,0.047581024042099324
174,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0058.jpg,0.09750772008375481
175,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0429.jpg,0.06906032102617074
176,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0624.jpg,0.6615333537272224
177,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0213.jpg,15.96683602029818
178,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0487.jpg,0.01272755898486583
179,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0021.jpg,
180,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0644.jpg,0.03906033206596303
181,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0647.jpg,0.06498497673740679
182,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0150.jpg,0.03995540567060746
183,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0621.jpg,0.6270147501032288
184,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0594.jpg,0.05716884336817319
185,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0175.jpg,0.053949483211733165
186,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0110.jpg,0.010546599311904062
187,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0491.jpg,0.03439983767649078
188,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0669.jpg,
189,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0381.jpg,0.0032337888081003605
190,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0577.jpg,0.3693162739858197
191,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0584.jpg,0.20794931110496573
192,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0062.jpg,
193,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0733.jpg,2.141153961239209
194,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0684.jpg,
195,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0336.jpg,0.005215545489112356
196,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0480.jpg,0.0208394701483112
197,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0304.jpg,
198,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0378.jpg,0.02052446644416763
199,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0059.jpg,
200,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0083.jpg,0.05071482686443199
201,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0191.jpg,0.1166707655238531
202,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0037.jpg,0.06122445846880159
203,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0377.jpg,0.02632628896918536
204,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0617.jpg,2.5545100126245446
205,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0527.jpg,0.14910362788602957
206,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0071.jpg,0.019125814595166917
207,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0043.jpg,
208,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0018.jpg,2.0738612312527467
209,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0585.jpg,0.36025936255472574
210,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0687.jpg,0.36347740416197744
211,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0540.jpg,0.003097090777710569
212,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0001.jpg,0.06953611941927479
213,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0174.jpg,0.014979135142363353
214,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0103.jpg,0.1401719290282533
215,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0076.jpg,0.19370885470801655
216,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0450.jpg,0.04337596756243888
217,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0729.jpg,0.18189526722040844
218,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0068.jpg,0.013669953541315734
219,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0183.jpg,0.013602432607083492
220,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0550.jpg,0.22710067859681962
221,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0672.jpg,0.07603242641380777
222,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0710.jpg,0.010950843088089739
223,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0134.jpg,0.05329199668685945
224,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0578.jpg,0.049621364297620416
225,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0675.jpg,0.18056692187822163
226,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0374.jpg,0.012071170545768489
227,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0086.jpg,0.1276142946851652
228,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0749.jpg,0.035549566526157726
229,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0258.jpg,0.1136225682505775
230,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0087.jpg,
231,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0431.jpg,0.02331749094629955
232,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0015.jpg,0.3868935226051478
233,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0460.jpg,0.5156410639783633
234,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0626.jpg,16.96637073981893
235,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0535.jpg,0.09554557826654164
236,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0187.jpg,0.04854387179052759
237,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0094.jpg,0.037342815466893345
238,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0141.jpg,0.02289119403246503
239,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0372.jpg,0.017086454111014247
240,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0605.jpg,0.0905896140921128
241,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0620.jpg,10.160080865405773
242,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0052.jpg,0.010933264478053345
243,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0609.jpg,0.1859428632324964
244,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0063.jpg,0.025541475368789576
245,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0281.jpg,0.12990691951865446
246,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0517.jpg,0.021797931102568082
247,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0648.jpg,0.10353329800774895
248,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0113.jpg,0.053767975470594455
249,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0398.jpg,0.03090396419957895
250,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0559.jpg,0.03670856589124495
251,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0456.jpg,0.032545528793770526
252,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0735.jpg,0.12958850845917091
253,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0441.jpg,0.02257559936813846
254,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0463.jpg,0.0201103411449055
255,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0453.jpg,0.018747490295798537
256,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0599.jpg,0.2930326618059108
257,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0764.jpg,
258,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0078.jpg,0.03623794212569089
259,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0619.jpg,0.31306216685393673
260,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0182.jpg,0.0071709334414366875
261,0FCMN8rmsprop_lr0.0001_prep_mobilenet_ep150,0.2,0282.jpg,
